# SPDX-License-Identifier: MIT
# Copyright (C) 2018-present iced project and contributors

64, 64 F3 A4, Movsb_m8_m8, UppercasePrefixes=true
32, 8A 48 FF, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
32, 8A 48 FF, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
64, 8A 48 FF, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
64, 8A 48 FF, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
16, 8A 4F 01, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
16, 8A 4F 01, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
32, 8A 48 01, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
32, 8A 48 01, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
64, 8A 48 01, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
64, 8A 48 01, Mov_r8_rm8, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true

16, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=false LeadingZeros=true
16, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=false LeadingZeros=true
16, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
16, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
32, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=false LeadingZeros=true
32, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=false LeadingZeros=true
32, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
32, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
64, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=false LeadingZeros=true
64, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=false LeadingZeros=true
64, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true
64, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=false LeadingZeros=true

16, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=true LeadingZeros=true
16, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=true LeadingZeros=true
16, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
16, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
32, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=true LeadingZeros=true
32, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=true LeadingZeros=true
32, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
32, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
64, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=true LeadingZeros=true
64, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=true DisplacementLeadingZeros=true LeadingZeros=true
64, 62 F24D4B BC 50 7F, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true
64, 62 F24D4B BC 50 80, EVEX_Vfnmadd231ps_zmm_k1z_zmm_zmmm512b32_er, NumberBase=Hexadecimal SmallHexNumbersInDecimal=false SignedMemoryDisplacements=false DisplacementLeadingZeros=true LeadingZeros=true

64, D8 C3, Fadd_st0_sti, PreferST0=false
64, D8 CB, Fmul_st0_sti, PreferST0=false
64, D8 E3, Fsub_st0_sti, PreferST0=false
64, D8 EB, Fsubr_st0_sti, PreferST0=false
64, D8 F3, Fdiv_st0_sti, PreferST0=false
64, D8 FB, Fdivr_st0_sti, PreferST0=false
64, DA C3, Fcmovb_st0_sti, PreferST0=false
64, DA CB, Fcmove_st0_sti, PreferST0=false
64, DA D3, Fcmovbe_st0_sti, PreferST0=false
64, DA DB, Fcmovu_st0_sti, PreferST0=false
64, DB C3, Fcmovnb_st0_sti, PreferST0=false
64, DB CB, Fcmovne_st0_sti, PreferST0=false
64, DB D3, Fcmovnbe_st0_sti, PreferST0=false
64, DB DB, Fcmovnu_st0_sti, PreferST0=false
64, DB EB, Fucomi_st0_sti, PreferST0=false
64, DB F3, Fcomi_st0_sti, PreferST0=false
64, DC C3, Fadd_sti_st0, PreferST0=false
64, DC CB, Fmul_sti_st0, PreferST0=false
64, DC E3, Fsubr_sti_st0, PreferST0=false
64, DC EB, Fsub_sti_st0, PreferST0=false
64, DC F3, Fdivr_sti_st0, PreferST0=false
64, DC FB, Fdiv_sti_st0, PreferST0=false
64, DE C3, Faddp_sti_st0, PreferST0=false
64, DE CB, Fmulp_sti_st0, PreferST0=false
64, DE E3, Fsubrp_sti_st0, PreferST0=false
64, DE EB, Fsubp_sti_st0, PreferST0=false
64, DE F3, Fdivrp_sti_st0, PreferST0=false
64, DE FB, Fdivp_sti_st0, PreferST0=false
64, DF EB, Fucomip_st0_sti, PreferST0=false
64, DF F3, Fcomip_st0_sti, PreferST0=false

64, D8 C3, Fadd_st0_sti, PreferST0=true
64, D8 CB, Fmul_st0_sti, PreferST0=true
64, D8 E3, Fsub_st0_sti, PreferST0=true
64, D8 EB, Fsubr_st0_sti, PreferST0=true
64, D8 F3, Fdiv_st0_sti, PreferST0=true
64, D8 FB, Fdivr_st0_sti, PreferST0=true
64, DA C3, Fcmovb_st0_sti, PreferST0=true
64, DA CB, Fcmove_st0_sti, PreferST0=true
64, DA D3, Fcmovbe_st0_sti, PreferST0=true
64, DA DB, Fcmovu_st0_sti, PreferST0=true
64, DB C3, Fcmovnb_st0_sti, PreferST0=true
64, DB CB, Fcmovne_st0_sti, PreferST0=true
64, DB D3, Fcmovnbe_st0_sti, PreferST0=true
64, DB DB, Fcmovnu_st0_sti, PreferST0=true
64, DB EB, Fucomi_st0_sti, PreferST0=true
64, DB F3, Fcomi_st0_sti, PreferST0=true
64, DC C3, Fadd_sti_st0, PreferST0=true
64, DC CB, Fmul_sti_st0, PreferST0=true
64, DC E3, Fsubr_sti_st0, PreferST0=true
64, DC EB, Fsub_sti_st0, PreferST0=true
64, DC F3, Fdivr_sti_st0, PreferST0=true
64, DC FB, Fdiv_sti_st0, PreferST0=true
64, DE C3, Faddp_sti_st0, PreferST0=true
64, DE CB, Fmulp_sti_st0, PreferST0=true
64, DE E3, Fsubrp_sti_st0, PreferST0=true
64, DE EB, Fsubp_sti_st0, PreferST0=true
64, DE F3, Fdivrp_sti_st0, PreferST0=true
64, DE FB, Fdivp_sti_st0, PreferST0=true
64, DF EB, Fucomip_st0_sti, PreferST0=true
64, DF F3, Fcomip_st0_sti, PreferST0=true

16, 72 00, Jb_rel8_16, CC_b=b
16, 72 00, Jb_rel8_16, CC_b=c
16, 72 00, Jb_rel8_16, CC_b=nae
16, 73 00, Jae_rel8_16, CC_ae=ae
16, 73 00, Jae_rel8_16, CC_ae=nb
16, 73 00, Jae_rel8_16, CC_ae=nc
16, 74 00, Je_rel8_16, CC_e=e
16, 74 00, Je_rel8_16, CC_e=z
16, 75 00, Jne_rel8_16, CC_ne=ne
16, 75 00, Jne_rel8_16, CC_ne=nz
16, 76 00, Jbe_rel8_16, CC_be=be
16, 76 00, Jbe_rel8_16, CC_be=na
16, 77 00, Ja_rel8_16, CC_a=a
16, 77 00, Ja_rel8_16, CC_a=nbe
16, 7A 00, Jp_rel8_16, CC_p=p
16, 7A 00, Jp_rel8_16, CC_p=pe
16, 7B 00, Jnp_rel8_16, CC_np=np
16, 7B 00, Jnp_rel8_16, CC_np=po
16, 7C 00, Jl_rel8_16, CC_l=l
16, 7C 00, Jl_rel8_16, CC_l=nge
16, 7D 00, Jge_rel8_16, CC_ge=ge
16, 7D 00, Jge_rel8_16, CC_ge=nl
16, 7E 00, Jle_rel8_16, CC_le=le
16, 7E 00, Jle_rel8_16, CC_le=ng
16, 7F 00, Jg_rel8_16, CC_g=g
16, 7F 00, Jg_rel8_16, CC_g=nle

32, 72 00, Jb_rel8_32, CC_b=b
32, 72 00, Jb_rel8_32, CC_b=c
32, 72 00, Jb_rel8_32, CC_b=nae
32, 73 00, Jae_rel8_32, CC_ae=ae
32, 73 00, Jae_rel8_32, CC_ae=nb
32, 73 00, Jae_rel8_32, CC_ae=nc
32, 74 00, Je_rel8_32, CC_e=e
32, 74 00, Je_rel8_32, CC_e=z
32, 75 00, Jne_rel8_32, CC_ne=ne
32, 75 00, Jne_rel8_32, CC_ne=nz
32, 76 00, Jbe_rel8_32, CC_be=be
32, 76 00, Jbe_rel8_32, CC_be=na
32, 77 00, Ja_rel8_32, CC_a=a
32, 77 00, Ja_rel8_32, CC_a=nbe
32, 7A 00, Jp_rel8_32, CC_p=p
32, 7A 00, Jp_rel8_32, CC_p=pe
32, 7B 00, Jnp_rel8_32, CC_np=np
32, 7B 00, Jnp_rel8_32, CC_np=po
32, 7C 00, Jl_rel8_32, CC_l=l
32, 7C 00, Jl_rel8_32, CC_l=nge
32, 7D 00, Jge_rel8_32, CC_ge=ge
32, 7D 00, Jge_rel8_32, CC_ge=nl
32, 7E 00, Jle_rel8_32, CC_le=le
32, 7E 00, Jle_rel8_32, CC_le=ng
32, 7F 00, Jg_rel8_32, CC_g=g
32, 7F 00, Jg_rel8_32, CC_g=nle

64, 72 00, Jb_rel8_64, CC_b=b
64, 72 00, Jb_rel8_64, CC_b=c
64, 72 00, Jb_rel8_64, CC_b=nae
64, 73 00, Jae_rel8_64, CC_ae=ae
64, 73 00, Jae_rel8_64, CC_ae=nb
64, 73 00, Jae_rel8_64, CC_ae=nc
64, 74 00, Je_rel8_64, CC_e=e
64, 74 00, Je_rel8_64, CC_e=z
64, 75 00, Jne_rel8_64, CC_ne=ne
64, 75 00, Jne_rel8_64, CC_ne=nz
64, 76 00, Jbe_rel8_64, CC_be=be
64, 76 00, Jbe_rel8_64, CC_be=na
64, 77 00, Ja_rel8_64, CC_a=a
64, 77 00, Ja_rel8_64, CC_a=nbe
64, 7A 00, Jp_rel8_64, CC_p=p
64, 7A 00, Jp_rel8_64, CC_p=pe
64, 7B 00, Jnp_rel8_64, CC_np=np
64, 7B 00, Jnp_rel8_64, CC_np=po
64, 7C 00, Jl_rel8_64, CC_l=l
64, 7C 00, Jl_rel8_64, CC_l=nge
64, 7D 00, Jge_rel8_64, CC_ge=ge
64, 7D 00, Jge_rel8_64, CC_ge=nl
64, 7E 00, Jle_rel8_64, CC_le=le
64, 7E 00, Jle_rel8_64, CC_le=ng
64, 7F 00, Jg_rel8_64, CC_g=g
64, 7F 00, Jg_rel8_64, CC_g=nle

16, 0F82 0000, Jb_rel16, CC_b=b
16, 0F82 0000, Jb_rel16, CC_b=c
16, 0F82 0000, Jb_rel16, CC_b=nae
16, 0F83 0000, Jae_rel16, CC_ae=ae
16, 0F83 0000, Jae_rel16, CC_ae=nb
16, 0F83 0000, Jae_rel16, CC_ae=nc
16, 0F84 0000, Je_rel16, CC_e=e
16, 0F84 0000, Je_rel16, CC_e=z
16, 0F85 0000, Jne_rel16, CC_ne=ne
16, 0F85 0000, Jne_rel16, CC_ne=nz
16, 0F86 0000, Jbe_rel16, CC_be=be
16, 0F86 0000, Jbe_rel16, CC_be=na
16, 0F87 0000, Ja_rel16, CC_a=a
16, 0F87 0000, Ja_rel16, CC_a=nbe
16, 0F8A 0000, Jp_rel16, CC_p=p
16, 0F8A 0000, Jp_rel16, CC_p=pe
16, 0F8B 0000, Jnp_rel16, CC_np=np
16, 0F8B 0000, Jnp_rel16, CC_np=po
16, 0F8C 0000, Jl_rel16, CC_l=l
16, 0F8C 0000, Jl_rel16, CC_l=nge
16, 0F8D 0000, Jge_rel16, CC_ge=ge
16, 0F8D 0000, Jge_rel16, CC_ge=nl
16, 0F8E 0000, Jle_rel16, CC_le=le
16, 0F8E 0000, Jle_rel16, CC_le=ng
16, 0F8F 0000, Jg_rel16, CC_g=g
16, 0F8F 0000, Jg_rel16, CC_g=nle

32, 0F82 00000000, Jb_rel32_32, CC_b=b
32, 0F82 00000000, Jb_rel32_32, CC_b=c
32, 0F82 00000000, Jb_rel32_32, CC_b=nae
32, 0F83 00000000, Jae_rel32_32, CC_ae=ae
32, 0F83 00000000, Jae_rel32_32, CC_ae=nb
32, 0F83 00000000, Jae_rel32_32, CC_ae=nc
32, 0F84 00000000, Je_rel32_32, CC_e=e
32, 0F84 00000000, Je_rel32_32, CC_e=z
32, 0F85 00000000, Jne_rel32_32, CC_ne=ne
32, 0F85 00000000, Jne_rel32_32, CC_ne=nz
32, 0F86 00000000, Jbe_rel32_32, CC_be=be
32, 0F86 00000000, Jbe_rel32_32, CC_be=na
32, 0F87 00000000, Ja_rel32_32, CC_a=a
32, 0F87 00000000, Ja_rel32_32, CC_a=nbe
32, 0F8A 00000000, Jp_rel32_32, CC_p=p
32, 0F8A 00000000, Jp_rel32_32, CC_p=pe
32, 0F8B 00000000, Jnp_rel32_32, CC_np=np
32, 0F8B 00000000, Jnp_rel32_32, CC_np=po
32, 0F8C 00000000, Jl_rel32_32, CC_l=l
32, 0F8C 00000000, Jl_rel32_32, CC_l=nge
32, 0F8D 00000000, Jge_rel32_32, CC_ge=ge
32, 0F8D 00000000, Jge_rel32_32, CC_ge=nl
32, 0F8E 00000000, Jle_rel32_32, CC_le=le
32, 0F8E 00000000, Jle_rel32_32, CC_le=ng
32, 0F8F 00000000, Jg_rel32_32, CC_g=g
32, 0F8F 00000000, Jg_rel32_32, CC_g=nle

64, 0F82 00000000, Jb_rel32_64, CC_b=b
64, 0F82 00000000, Jb_rel32_64, CC_b=c
64, 0F82 00000000, Jb_rel32_64, CC_b=nae
64, 0F83 00000000, Jae_rel32_64, CC_ae=ae
64, 0F83 00000000, Jae_rel32_64, CC_ae=nb
64, 0F83 00000000, Jae_rel32_64, CC_ae=nc
64, 0F84 00000000, Je_rel32_64, CC_e=e
64, 0F84 00000000, Je_rel32_64, CC_e=z
64, 0F85 00000000, Jne_rel32_64, CC_ne=ne
64, 0F85 00000000, Jne_rel32_64, CC_ne=nz
64, 0F86 00000000, Jbe_rel32_64, CC_be=be
64, 0F86 00000000, Jbe_rel32_64, CC_be=na
64, 0F87 00000000, Ja_rel32_64, CC_a=a
64, 0F87 00000000, Ja_rel32_64, CC_a=nbe
64, 0F8A 00000000, Jp_rel32_64, CC_p=p
64, 0F8A 00000000, Jp_rel32_64, CC_p=pe
64, 0F8B 00000000, Jnp_rel32_64, CC_np=np
64, 0F8B 00000000, Jnp_rel32_64, CC_np=po
64, 0F8C 00000000, Jl_rel32_64, CC_l=l
64, 0F8C 00000000, Jl_rel32_64, CC_l=nge
64, 0F8D 00000000, Jge_rel32_64, CC_ge=ge
64, 0F8D 00000000, Jge_rel32_64, CC_ge=nl
64, 0F8E 00000000, Jle_rel32_64, CC_le=le
64, 0F8E 00000000, Jle_rel32_64, CC_le=ng
64, 0F8F 00000000, Jg_rel32_64, CC_g=g
64, 0F8F 00000000, Jg_rel32_64, CC_g=nle

16, E0 00, Loopne_rel8_16_CX, CC_ne=ne
16, E0 00, Loopne_rel8_16_CX, CC_ne=nz
16, 67 E0 00, Loopne_rel8_16_ECX, CC_ne=ne
16, 67 E0 00, Loopne_rel8_16_ECX, CC_ne=nz
16, E1 00, Loope_rel8_16_CX, CC_e=e
16, E1 00, Loope_rel8_16_CX, CC_e=z
16, 67 E1 00, Loope_rel8_16_ECX, CC_e=e
16, 67 E1 00, Loope_rel8_16_ECX, CC_e=z

32, 67 E0 00, Loopne_rel8_32_CX, CC_ne=ne
32, 67 E0 00, Loopne_rel8_32_CX, CC_ne=nz
32, E0 00, Loopne_rel8_32_ECX, CC_ne=ne
32, E0 00, Loopne_rel8_32_ECX, CC_ne=nz
32, 67 E1 00, Loope_rel8_32_CX, CC_e=e
32, 67 E1 00, Loope_rel8_32_CX, CC_e=z
32, E1 00, Loope_rel8_32_ECX, CC_e=e
32, E1 00, Loope_rel8_32_ECX, CC_e=z

64, 67 E0 00, Loopne_rel8_64_ECX, CC_ne=ne
64, 67 E0 00, Loopne_rel8_64_ECX, CC_ne=nz
64, 66 E0 00, Loopne_rel8_16_RCX, CC_ne=ne DecoderOptions=AMD
64, 66 E0 00, Loopne_rel8_16_RCX, CC_ne=nz DecoderOptions=AMD
64, E0 00, Loopne_rel8_64_RCX, CC_ne=ne
64, E0 00, Loopne_rel8_64_RCX, CC_ne=nz
64, 67 E1 00, Loope_rel8_64_ECX, CC_e=e
64, 67 E1 00, Loope_rel8_64_ECX, CC_e=z
64, 66 E1 00, Loope_rel8_16_RCX, CC_e=e DecoderOptions=AMD
64, 66 E1 00, Loope_rel8_16_RCX, CC_e=z DecoderOptions=AMD
64, E1 00, Loope_rel8_64_RCX, CC_e=e
64, E1 00, Loope_rel8_64_RCX, CC_e=z

64, 66 0F42 CE, Cmovb_r16_rm16, CC_b=b
64, 66 0F42 CE, Cmovb_r16_rm16, CC_b=c
64, 66 0F42 CE, Cmovb_r16_rm16, CC_b=nae
64, 66 0F43 CE, Cmovae_r16_rm16, CC_ae=ae
64, 66 0F43 CE, Cmovae_r16_rm16, CC_ae=nb
64, 66 0F43 CE, Cmovae_r16_rm16, CC_ae=nc
64, 66 0F44 CE, Cmove_r16_rm16, CC_e=e
64, 66 0F44 CE, Cmove_r16_rm16, CC_e=z
64, 66 0F45 CE, Cmovne_r16_rm16, CC_ne=ne
64, 66 0F45 CE, Cmovne_r16_rm16, CC_ne=nz
64, 66 0F46 CE, Cmovbe_r16_rm16, CC_be=be
64, 66 0F46 CE, Cmovbe_r16_rm16, CC_be=na
64, 66 0F47 CE, Cmova_r16_rm16, CC_a=a
64, 66 0F47 CE, Cmova_r16_rm16, CC_a=nbe
64, 66 0F4A CE, Cmovp_r16_rm16, CC_p=p
64, 66 0F4A CE, Cmovp_r16_rm16, CC_p=pe
64, 66 0F4B CE, Cmovnp_r16_rm16, CC_np=np
64, 66 0F4B CE, Cmovnp_r16_rm16, CC_np=po
64, 66 0F4C CE, Cmovl_r16_rm16, CC_l=l
64, 66 0F4C CE, Cmovl_r16_rm16, CC_l=nge
64, 66 0F4D CE, Cmovge_r16_rm16, CC_ge=ge
64, 66 0F4D CE, Cmovge_r16_rm16, CC_ge=nl
64, 66 0F4E CE, Cmovle_r16_rm16, CC_le=le
64, 66 0F4E CE, Cmovle_r16_rm16, CC_le=ng
64, 66 0F4F CE, Cmovg_r16_rm16, CC_g=g
64, 66 0F4F CE, Cmovg_r16_rm16, CC_g=nle

64, 0F42 CE, Cmovb_r32_rm32, CC_b=b
64, 0F42 CE, Cmovb_r32_rm32, CC_b=c
64, 0F42 CE, Cmovb_r32_rm32, CC_b=nae
64, 0F43 CE, Cmovae_r32_rm32, CC_ae=ae
64, 0F43 CE, Cmovae_r32_rm32, CC_ae=nb
64, 0F43 CE, Cmovae_r32_rm32, CC_ae=nc
64, 0F44 CE, Cmove_r32_rm32, CC_e=e
64, 0F44 CE, Cmove_r32_rm32, CC_e=z
64, 0F45 CE, Cmovne_r32_rm32, CC_ne=ne
64, 0F45 CE, Cmovne_r32_rm32, CC_ne=nz
64, 0F46 CE, Cmovbe_r32_rm32, CC_be=be
64, 0F46 CE, Cmovbe_r32_rm32, CC_be=na
64, 0F47 CE, Cmova_r32_rm32, CC_a=a
64, 0F47 CE, Cmova_r32_rm32, CC_a=nbe
64, 0F4A CE, Cmovp_r32_rm32, CC_p=p
64, 0F4A CE, Cmovp_r32_rm32, CC_p=pe
64, 0F4B CE, Cmovnp_r32_rm32, CC_np=np
64, 0F4B CE, Cmovnp_r32_rm32, CC_np=po
64, 0F4C CE, Cmovl_r32_rm32, CC_l=l
64, 0F4C CE, Cmovl_r32_rm32, CC_l=nge
64, 0F4D CE, Cmovge_r32_rm32, CC_ge=ge
64, 0F4D CE, Cmovge_r32_rm32, CC_ge=nl
64, 0F4E CE, Cmovle_r32_rm32, CC_le=le
64, 0F4E CE, Cmovle_r32_rm32, CC_le=ng
64, 0F4F CE, Cmovg_r32_rm32, CC_g=g
64, 0F4F CE, Cmovg_r32_rm32, CC_g=nle

64, 48 0F42 CE, Cmovb_r64_rm64, CC_b=b
64, 48 0F42 CE, Cmovb_r64_rm64, CC_b=c
64, 48 0F42 CE, Cmovb_r64_rm64, CC_b=nae
64, 48 0F43 CE, Cmovae_r64_rm64, CC_ae=ae
64, 48 0F43 CE, Cmovae_r64_rm64, CC_ae=nb
64, 48 0F43 CE, Cmovae_r64_rm64, CC_ae=nc
64, 48 0F44 CE, Cmove_r64_rm64, CC_e=e
64, 48 0F44 CE, Cmove_r64_rm64, CC_e=z
64, 48 0F45 CE, Cmovne_r64_rm64, CC_ne=ne
64, 48 0F45 CE, Cmovne_r64_rm64, CC_ne=nz
64, 48 0F46 CE, Cmovbe_r64_rm64, CC_be=be
64, 48 0F46 CE, Cmovbe_r64_rm64, CC_be=na
64, 48 0F47 CE, Cmova_r64_rm64, CC_a=a
64, 48 0F47 CE, Cmova_r64_rm64, CC_a=nbe
64, 48 0F4A CE, Cmovp_r64_rm64, CC_p=p
64, 48 0F4A CE, Cmovp_r64_rm64, CC_p=pe
64, 48 0F4B CE, Cmovnp_r64_rm64, CC_np=np
64, 48 0F4B CE, Cmovnp_r64_rm64, CC_np=po
64, 48 0F4C CE, Cmovl_r64_rm64, CC_l=l
64, 48 0F4C CE, Cmovl_r64_rm64, CC_l=nge
64, 48 0F4D CE, Cmovge_r64_rm64, CC_ge=ge
64, 48 0F4D CE, Cmovge_r64_rm64, CC_ge=nl
64, 48 0F4E CE, Cmovle_r64_rm64, CC_le=le
64, 48 0F4E CE, Cmovle_r64_rm64, CC_le=ng
64, 48 0F4F CE, Cmovg_r64_rm64, CC_g=g
64, 48 0F4F CE, Cmovg_r64_rm64, CC_g=nle

64, 0F92 C0, Setb_rm8, CC_b=b
64, 0F92 C0, Setb_rm8, CC_b=c
64, 0F92 C0, Setb_rm8, CC_b=nae
64, 0F93 C0, Setae_rm8, CC_ae=ae
64, 0F93 C0, Setae_rm8, CC_ae=nb
64, 0F93 C0, Setae_rm8, CC_ae=nc
64, 0F94 C0, Sete_rm8, CC_e=e
64, 0F94 C0, Sete_rm8, CC_e=z
64, 0F95 C0, Setne_rm8, CC_ne=ne
64, 0F95 C0, Setne_rm8, CC_ne=nz
64, 0F96 C0, Setbe_rm8, CC_be=be
64, 0F96 C0, Setbe_rm8, CC_be=na
64, 0F97 C0, Seta_rm8, CC_a=a
64, 0F97 C0, Seta_rm8, CC_a=nbe
64, 0F9A C0, Setp_rm8, CC_p=p
64, 0F9A C0, Setp_rm8, CC_p=pe
64, 0F9B C0, Setnp_rm8, CC_np=np
64, 0F9B C0, Setnp_rm8, CC_np=po
64, 0F9C C0, Setl_rm8, CC_l=l
64, 0F9C C0, Setl_rm8, CC_l=nge
64, 0F9D C0, Setge_rm8, CC_ge=ge
64, 0F9D C0, Setge_rm8, CC_ge=nl
64, 0F9E C0, Setle_rm8, CC_le=le
64, 0F9E C0, Setle_rm8, CC_le=ng
64, 0F9F C0, Setg_rm8, CC_g=g
64, 0F9F C0, Setg_rm8, CC_g=nle

64, C4E249 E2 10, VEX_Cmpbxadd_m32_r32_r32, CC_b=b
64, C4E249 E2 10, VEX_Cmpbxadd_m32_r32_r32, CC_b=c
64, C4E249 E2 10, VEX_Cmpbxadd_m32_r32_r32, CC_b=nae
